RecordNo,Województwo,Area,Company,Recommendation,Score,Wiek,Wykształcenie,Funkcja,detrac,neutral,promotor,total
1851,wielkopolskie,Więcej niż 250 Ha,Truskawki,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Sliwki,6,Detractor,50+,Średnie ogólne,???,1,0,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Gruszki,3,Detractor,50+,Średnie ogólne,???,1,0,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Wisnie,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Borowki,2,Detractor,50+,Średnie ogólne,???,1,0,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Porzeczki,7,Neutral,50+,Średnie ogólne,???,0,1,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Maliny,NA,NA,50+,Średnie ogólne,???,NA,NA,NA,1
1851,wielkopolskie,Więcej niż 250 Ha,Aronia,3,Detractor,50+,Średnie ogólne,???,1,0,0,1
1851,wielkopolskie,Więcej niż 250 Ha,Jagody,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1860,wielkopolskie,5-25 Ha,Jablka,10,Promotor,30-39,Średnie ogólne,Główny agronom,0,0,1,1
1860,wielkopolskie,5-25 Ha,Truskawki,4,Detractor,30-39,Średnie ogólne,Główny agronom,1,0,0,1
1860,wielkopolskie,5-25 Ha,Sliwki,2,Detractor,30-39,Średnie ogólne,Główny agronom,1,0,0,1
1860,wielkopolskie,5-25 Ha,Gruszki,7,Neutral,30-39,Średnie ogólne,Główny agronom,0,1,0,1
1860,wielkopolskie,5-25 Ha,Wisnie,2,Detractor,30-39,Średnie ogólne,Główny agronom,1,0,0,1
1860,wielkopolskie,5-25 Ha,Borowki,6,Detractor,30-39,Średnie ogólne,Główny agronom,1,0,0,1
1860,wielkopolskie,5-25 Ha,Porzeczki,8,Neutral,30-39,Średnie ogólne,Główny agronom,0,1,0,1
1860,wielkopolskie,5-25 Ha,Maliny,5,Detractor,30-39,Średnie ogólne,Główny agronom,1,0,0,1
1860,wielkopolskie,5-25 Ha,Aronia,4,Detractor,30-39,Średnie ogólne,Główny agronom,1,0,0,1
1860,wielkopolskie,5-25 Ha,Jagody,7,Neutral,30-39,Średnie ogólne,Główny agronom,0,1,0,1
1863,wielkopolskie,5-25 Ha,Jablka,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
1863,wielkopolskie,5-25 Ha,Truskawki,1,Detractor,<30,Średnie ogólne,???,1,0,0,1
1863,wielkopolskie,5-25 Ha,Sliwki,10,Promotor,<30,Średnie ogólne,???,0,0,1,1
1863,wielkopolskie,5-25 Ha,Gruszki,2,Detractor,<30,Średnie ogólne,???,1,0,0,1
1863,wielkopolskie,5-25 Ha,Wisnie,1,Detractor,<30,Średnie ogólne,???,1,0,0,1
1863,wielkopolskie,5-25 Ha,Borowki,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
1863,wielkopolskie,5-25 Ha,Porzeczki,10,Promotor,<30,Średnie ogólne,???,0,0,1,1
1863,wielkopolskie,5-25 Ha,Maliny,7,Neutral,<30,Średnie ogólne,???,0,1,0,1
1863,wielkopolskie,5-25 Ha,Aronia,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
1863,wielkopolskie,5-25 Ha,Jagody,4,Detractor,<30,Średnie ogólne,???,1,0,0,1
1866,wielkopolskie,5-25 Ha,Jablka,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
1866,wielkopolskie,5-25 Ha,Truskawki,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
1866,wielkopolskie,5-25 Ha,Sliwki,10,Promotor,<30,Średnie ogólne,???,0,0,1,1
1866,wielkopolskie,5-25 Ha,Gruszki,5,Detractor,<30,Średnie ogólne,???,1,0,0,1
1866,wielkopolskie,5-25 Ha,Wisnie,1,Detractor,<30,Średnie ogólne,???,1,0,0,1
1866,wielkopolskie,5-25 Ha,Borowki,4,Detractor,<30,Średnie ogólne,???,1,0,0,1
1866,wielkopolskie,5-25 Ha,Porzeczki,8,Neutral,<30,Średnie ogólne,???,0,1,0,1
1866,wielkopolskie,5-25 Ha,Maliny,3,Detractor,<30,Średnie ogólne,???,1,0,0,1
1866,wielkopolskie,5-25 Ha,Aronia,6,Detractor,<30,Średnie ogólne,???,1,0,0,1
1866,wielkopolskie,5-25 Ha,Jagody,9,Promotor,<30,Średnie ogólne,???,0,0,1,1
1870,wielkopolskie,100-250 Ha,Jablka,8,Neutral,<30,Średnie ogólne,???,0,1,0,1
1870,wielkopolskie,100-250 Ha,Truskawki,7,Neutral,<30,Średnie ogólne,???,0,1,0,1
1870,wielkopolskie,100-250 Ha,Sliwki,10,Promotor,<30,Średnie ogólne,???,0,0,1,1
1870,wielkopolskie,100-250 Ha,Gruszki,3,Detractor,<30,Średnie ogólne,???,1,0,0,1
1870,wielkopolskie,100-250 Ha,Wisnie,3,Detractor,<30,Średnie ogólne,???,1,0,0,1
1870,wielkopolskie,100-250 Ha,Borowki,7,Neutral,<30,Średnie ogólne,???,0,1,0,1
1870,wielkopolskie,100-250 Ha,Porzeczki,10,Promotor,<30,Średnie ogólne,???,0,0,1,1
1870,wielkopolskie,100-250 Ha,Maliny,3,Detractor,<30,Średnie ogólne,???,1,0,0,1
1870,wielkopolskie,100-250 Ha,Aronia,7,Neutral,<30,Średnie ogólne,???,0,1,0,1
1870,wielkopolskie,100-250 Ha,Jagody,4,Detractor,<30,Średnie ogólne,???,1,0,0,1
1909,wielkopolskie,100-250 Ha,Jablka,8,Neutral,40-49,Średnie ogólne,???,0,1,0,1
1909,wielkopolskie,100-250 Ha,Truskawki,4,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1909,wielkopolskie,100-250 Ha,Sliwki,2,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1909,wielkopolskie,100-250 Ha,Gruszki,4,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1909,wielkopolskie,100-250 Ha,Wisnie,4,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1909,wielkopolskie,100-250 Ha,Borowki,10,Promotor,40-49,Średnie ogólne,???,0,0,1,1
1909,wielkopolskie,100-250 Ha,Porzeczki,5,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1909,wielkopolskie,100-250 Ha,Maliny,NA,NA,40-49,Średnie ogólne,???,NA,NA,NA,1
1909,wielkopolskie,100-250 Ha,Aronia,7,Neutral,40-49,Średnie ogólne,???,0,1,0,1
1909,wielkopolskie,100-250 Ha,Jagody,4,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Jablka,NA,NA,40-49,Średnie ogólne,???,NA,NA,NA,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Truskawki,3,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Sliwki,3,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Gruszki,4,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Wisnie,NA,NA,40-49,Średnie ogólne,???,NA,NA,NA,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Borowki,8,Neutral,40-49,Średnie ogólne,???,0,1,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Porzeczki,2,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Maliny,6,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Aronia,NA,NA,40-49,Średnie ogólne,???,NA,NA,NA,1
1959,zachodniopomorskie),Więcej niż 250 Ha,Jagody,1,Detractor,40-49,Średnie ogólne,???,1,0,0,1
1971,dolnośląskie,25-50 Ha,Jablka,10,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1971,dolnośląskie,25-50 Ha,Truskawki,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
1971,dolnośląskie,25-50 Ha,Sliwki,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
1971,dolnośląskie,25-50 Ha,Gruszki,9,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1971,dolnośląskie,25-50 Ha,Wisnie,6,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1971,dolnośląskie,25-50 Ha,Borowki,NA,NA,50+,Średnie ogólne,Właściciel,NA,NA,NA,1
1971,dolnośląskie,25-50 Ha,Porzeczki,9,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1971,dolnośląskie,25-50 Ha,Maliny,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
1971,dolnośląskie,25-50 Ha,Aronia,9,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1971,dolnośląskie,25-50 Ha,Jagody,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Jablka,2,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Truskawki,1,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Sliwki,1,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Gruszki,4,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Wisnie,9,Promotor,40-49,Średnie techniczne,???,0,0,1,1
1974,dolnośląskie,Więcej niż 250 Ha,Borowki,4,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Porzeczki,3,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Maliny,7,Neutral,40-49,Średnie techniczne,???,0,1,0,1
1974,dolnośląskie,Więcej niż 250 Ha,Aronia,10,Promotor,40-49,Średnie techniczne,???,0,0,1,1
1974,dolnośląskie,Więcej niż 250 Ha,Jagody,5,Detractor,40-49,Średnie techniczne,???,1,0,0,1
1978,dolnośląskie,100-250 Ha,Jablka,4,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Truskawki,7,Neutral,30-39,Wyższe rolnicze,Właściciel,0,1,0,1
1978,dolnośląskie,100-250 Ha,Sliwki,2,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Gruszki,9,Promotor,30-39,Wyższe rolnicze,Właściciel,0,0,1,1
1978,dolnośląskie,100-250 Ha,Wisnie,4,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Borowki,3,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Porzeczki,1,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Maliny,4,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Aronia,4,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1978,dolnośląskie,100-250 Ha,Jagody,6,Detractor,30-39,Wyższe rolnicze,Właściciel,1,0,0,1
1984,dolnośląskie,NA,Jablka,5,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
1984,dolnośląskie,NA,Truskawki,1,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
1984,dolnośląskie,NA,Sliwki,8,Neutral,30-39,Wyższe,Agronom – ekspert,0,1,0,1
1984,dolnośląskie,NA,Gruszki,10,Promotor,30-39,Wyższe,Agronom – ekspert,0,0,1,1
1984,dolnośląskie,NA,Wisnie,3,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
1984,dolnośląskie,NA,Borowki,4,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
1984,dolnośląskie,NA,Porzeczki,4,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
1984,dolnośląskie,NA,Maliny,NA,NA,30-39,Wyższe,Agronom – ekspert,NA,NA,NA,1
1984,dolnośląskie,NA,Aronia,1,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
1984,dolnośląskie,NA,Jagody,9,Promotor,30-39,Wyższe,Agronom – ekspert,0,0,1,1
1994,dolnośląskie,25-50 Ha,Jablka,NA,NA,<30,Wyższe rolnicze,???,NA,NA,NA,1
1994,dolnośląskie,25-50 Ha,Truskawki,5,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Sliwki,3,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Gruszki,4,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Wisnie,1,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Borowki,6,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Porzeczki,2,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Maliny,7,Neutral,<30,Wyższe rolnicze,???,0,1,0,1
1994,dolnośląskie,25-50 Ha,Aronia,5,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
1994,dolnośląskie,25-50 Ha,Jagody,4,Detractor,<30,Wyższe rolnicze,???,1,0,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Jablka,3,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Truskawki,5,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Sliwki,8,Neutral,50+,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Gruszki,6,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Wisnie,6,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Borowki,10,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Porzeczki,8,Neutral,50+,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Maliny,10,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Aronia,1,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2000,kujawsko-pomorskie,Więcej niż 250 Ha,Jagody,4,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2004,kujawsko-pomorskie,5-25 Ha,Jablka,4,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2004,kujawsko-pomorskie,5-25 Ha,Truskawki,7,Neutral,50+,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2004,kujawsko-pomorskie,5-25 Ha,Sliwki,NA,NA,50+,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2004,kujawsko-pomorskie,5-25 Ha,Gruszki,NA,NA,50+,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2004,kujawsko-pomorskie,5-25 Ha,Wisnie,6,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2004,kujawsko-pomorskie,5-25 Ha,Borowki,5,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2004,kujawsko-pomorskie,5-25 Ha,Porzeczki,2,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2004,kujawsko-pomorskie,5-25 Ha,Maliny,10,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2004,kujawsko-pomorskie,5-25 Ha,Aronia,7,Neutral,50+,Wyższe,Dyrektor / wicedyrektor,0,1,0,1
2004,kujawsko-pomorskie,5-25 Ha,Jagody,3,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2019,kujawsko-pomorskie,NA,Jablka,3,Detractor,<30,Wyższe,Główny agronom,1,0,0,1
2019,kujawsko-pomorskie,NA,Truskawki,1,Detractor,<30,Wyższe,Główny agronom,1,0,0,1
2019,kujawsko-pomorskie,NA,Sliwki,4,Detractor,<30,Wyższe,Główny agronom,1,0,0,1
2019,kujawsko-pomorskie,NA,Gruszki,4,Detractor,<30,Wyższe,Główny agronom,1,0,0,1
2019,kujawsko-pomorskie,NA,Wisnie,9,Promotor,<30,Wyższe,Główny agronom,0,0,1,1
2019,kujawsko-pomorskie,NA,Borowki,9,Promotor,<30,Wyższe,Główny agronom,0,0,1,1
2019,kujawsko-pomorskie,NA,Porzeczki,8,Neutral,<30,Wyższe,Główny agronom,0,1,0,1
2019,kujawsko-pomorskie,NA,Maliny,1,Detractor,<30,Wyższe,Główny agronom,1,0,0,1
2019,kujawsko-pomorskie,NA,Aronia,4,Detractor,<30,Wyższe,Główny agronom,1,0,0,1
2019,kujawsko-pomorskie,NA,Jagody,NA,NA,<30,Wyższe,Główny agronom,NA,NA,NA,1
2024,kujawsko-pomorskie,NA,Jablka,10,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2024,kujawsko-pomorskie,NA,Truskawki,NA,NA,50+,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2024,kujawsko-pomorskie,NA,Sliwki,10,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2024,kujawsko-pomorskie,NA,Gruszki,4,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2024,kujawsko-pomorskie,NA,Wisnie,9,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2024,kujawsko-pomorskie,NA,Borowki,10,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2024,kujawsko-pomorskie,NA,Porzeczki,2,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2024,kujawsko-pomorskie,NA,Maliny,NA,NA,50+,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2024,kujawsko-pomorskie,NA,Aronia,1,Detractor,50+,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2024,kujawsko-pomorskie,NA,Jagody,9,Promotor,50+,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2026,kujawsko-pomorskie,50-100 Ha,Jablka,10,Promotor,50+,Średnie techniczne,Główny agronom,0,0,1,1
2026,kujawsko-pomorskie,50-100 Ha,Truskawki,10,Promotor,50+,Średnie techniczne,Główny agronom,0,0,1,1
2026,kujawsko-pomorskie,50-100 Ha,Sliwki,7,Neutral,50+,Średnie techniczne,Główny agronom,0,1,0,1
2026,kujawsko-pomorskie,50-100 Ha,Gruszki,4,Detractor,50+,Średnie techniczne,Główny agronom,1,0,0,1
2026,kujawsko-pomorskie,50-100 Ha,Wisnie,5,Detractor,50+,Średnie techniczne,Główny agronom,1,0,0,1
2026,kujawsko-pomorskie,50-100 Ha,Borowki,7,Neutral,50+,Średnie techniczne,Główny agronom,0,1,0,1
2026,kujawsko-pomorskie,50-100 Ha,Porzeczki,7,Neutral,50+,Średnie techniczne,Główny agronom,0,1,0,1
2026,kujawsko-pomorskie,50-100 Ha,Maliny,4,Detractor,50+,Średnie techniczne,Główny agronom,1,0,0,1
2026,kujawsko-pomorskie,50-100 Ha,Aronia,6,Detractor,50+,Średnie techniczne,Główny agronom,1,0,0,1
2026,kujawsko-pomorskie,50-100 Ha,Jagody,8,Neutral,50+,Średnie techniczne,Główny agronom,0,1,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Jablka,NA,NA,50+,Wyższe,Właściciel,NA,NA,NA,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Truskawki,2,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Sliwki,8,Neutral,50+,Wyższe,Właściciel,0,1,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Gruszki,8,Neutral,50+,Wyższe,Właściciel,0,1,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Wisnie,5,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Borowki,6,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Porzeczki,2,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Maliny,4,Detractor,50+,Wyższe,Właściciel,1,0,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Aronia,8,Neutral,50+,Wyższe,Właściciel,0,1,0,1
2036,kujawsko-pomorskie,Więcej niż 250 Ha,Jagody,9,Promotor,50+,Wyższe,Właściciel,0,0,1,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Jablka,NA,NA,40-49,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Truskawki,5,Detractor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Sliwki,9,Promotor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Gruszki,9,Promotor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Wisnie,1,Detractor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Borowki,4,Detractor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Porzeczki,8,Neutral,40-49,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Maliny,7,Neutral,40-49,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Aronia,10,Promotor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2051,kujawsko-pomorskie,Więcej niż 250 Ha,Jagody,9,Promotor,40-49,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2057,kujawsko-pomorskie,100-250 Ha,Jablka,9,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2057,kujawsko-pomorskie,100-250 Ha,Truskawki,10,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2057,kujawsko-pomorskie,100-250 Ha,Sliwki,NA,NA,50+,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
2057,kujawsko-pomorskie,100-250 Ha,Gruszki,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2057,kujawsko-pomorskie,100-250 Ha,Wisnie,2,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2057,kujawsko-pomorskie,100-250 Ha,Borowki,9,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2057,kujawsko-pomorskie,100-250 Ha,Porzeczki,9,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
2057,kujawsko-pomorskie,100-250 Ha,Maliny,8,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
2057,kujawsko-pomorskie,100-250 Ha,Aronia,6,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2057,kujawsko-pomorskie,100-250 Ha,Jagody,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
2061,lubelskie,NA,Jablka,10,Promotor,50+,Wyższe,???,0,0,1,1
2061,lubelskie,NA,Truskawki,NA,NA,50+,Wyższe,???,NA,NA,NA,1
2061,lubelskie,NA,Sliwki,8,Neutral,50+,Wyższe,???,0,1,0,1
2061,lubelskie,NA,Gruszki,4,Detractor,50+,Wyższe,???,1,0,0,1
2061,lubelskie,NA,Wisnie,8,Neutral,50+,Wyższe,???,0,1,0,1
2061,lubelskie,NA,Borowki,9,Promotor,50+,Wyższe,???,0,0,1,1
2061,lubelskie,NA,Porzeczki,10,Promotor,50+,Wyższe,???,0,0,1,1
2061,lubelskie,NA,Maliny,NA,NA,50+,Wyższe,???,NA,NA,NA,1
2061,lubelskie,NA,Aronia,6,Detractor,50+,Wyższe,???,1,0,0,1
2061,lubelskie,NA,Jagody,7,Neutral,50+,Wyższe,???,0,1,0,1
2064,lubelskie,NA,Jablka,4,Detractor,30-39,Średnie techniczne,???,1,0,0,1
2064,lubelskie,NA,Truskawki,10,Promotor,30-39,Średnie techniczne,???,0,0,1,1
2064,lubelskie,NA,Sliwki,3,Detractor,30-39,Średnie techniczne,???,1,0,0,1
2064,lubelskie,NA,Gruszki,2,Detractor,30-39,Średnie techniczne,???,1,0,0,1
2064,lubelskie,NA,Wisnie,NA,NA,30-39,Średnie techniczne,???,NA,NA,NA,1
2064,lubelskie,NA,Borowki,NA,NA,30-39,Średnie techniczne,???,NA,NA,NA,1
2064,lubelskie,NA,Porzeczki,4,Detractor,30-39,Średnie techniczne,???,1,0,0,1
2064,lubelskie,NA,Maliny,10,Promotor,30-39,Średnie techniczne,???,0,0,1,1
2064,lubelskie,NA,Aronia,6,Detractor,30-39,Średnie techniczne,???,1,0,0,1
2064,lubelskie,NA,Jagody,NA,NA,30-39,Średnie techniczne,???,NA,NA,NA,1
2069,lubelskie,Więcej niż 250 Ha,Jablka,9,Promotor,<30,Wyższe rolnicze,Główny agronom,0,0,1,1
2069,lubelskie,Więcej niż 250 Ha,Truskawki,7,Neutral,<30,Wyższe rolnicze,Główny agronom,0,1,0,1
2069,lubelskie,Więcej niż 250 Ha,Sliwki,3,Detractor,<30,Wyższe rolnicze,Główny agronom,1,0,0,1
2069,lubelskie,Więcej niż 250 Ha,Gruszki,NA,NA,<30,Wyższe rolnicze,Główny agronom,NA,NA,NA,1
2069,lubelskie,Więcej niż 250 Ha,Wisnie,8,Neutral,<30,Wyższe rolnicze,Główny agronom,0,1,0,1
2069,lubelskie,Więcej niż 250 Ha,Borowki,1,Detractor,<30,Wyższe rolnicze,Główny agronom,1,0,0,1
2069,lubelskie,Więcej niż 250 Ha,Porzeczki,8,Neutral,<30,Wyższe rolnicze,Główny agronom,0,1,0,1
2069,lubelskie,Więcej niż 250 Ha,Maliny,10,Promotor,<30,Wyższe rolnicze,Główny agronom,0,0,1,1
2069,lubelskie,Więcej niż 250 Ha,Aronia,4,Detractor,<30,Wyższe rolnicze,Główny agronom,1,0,0,1
2069,lubelskie,Więcej niż 250 Ha,Jagody,10,Promotor,<30,Wyższe rolnicze,Główny agronom,0,0,1,1
2070,lubelskie,Więcej niż 250 Ha,Jablka,5,Detractor,50+,Wyższe,???,1,0,0,1
2070,lubelskie,Więcej niż 250 Ha,Truskawki,5,Detractor,50+,Wyższe,???,1,0,0,1
2070,lubelskie,Więcej niż 250 Ha,Sliwki,3,Detractor,50+,Wyższe,???,1,0,0,1
2070,lubelskie,Więcej niż 250 Ha,Gruszki,8,Neutral,50+,Wyższe,???,0,1,0,1
